KommentarId,QuellenId,Plattform,Partei,Datum,Length,KommentarDEU,KommentarENG,sentimentDEU,sentimentENG
17868946029103434,268,Instagram,DieGruenen,20240603115224,169,"900 Milliarden klingt jetzt nicht sooo viel tbh. Aber du meinst wahrscheinlich jährlich, oder? Welt oder EU weit? Sonst als Summe für alle Zeit wohl schwer kalkulierbar?","900 billion doesn't sound like that much tbh. But you probably mean annually, right? Worldwide or EU-wide? Otherwise it would be difficult to calculate as a total for all time?",-0.2054968774318695,-0.3553592953830957
18237189970266604,268,Instagram,DieGruenen,20240603115205,287,"Genau, wenn es nach der Merz CDU gehen würde, würden wir unseren Strom aus extrem teuren AKW‘s beziehen und dabei mit dem extrem teueren Strom dann in extrem ineffizienten Prozessen E-Fuels herstellen. Das hört sich nach einer aussichtsreichen wirtschaftlichen Zukunft für Deutschland an","Exactly, if it were up to the Merz CDU, we would get our electricity from extremely expensive nuclear power plants and then use the extremely expensive electricity to produce e-fuels in extremely inefficient processes. That sounds like a promising economic future for Germany.",-0.1728635877370834,-0.2288288027048111
17999272895626170,268,Instagram,DieGruenen,20240603114848,33,Opi Merz soll endlich in Rente...,Grandpa Merz should finally retire...,-0.6064726337790489,-0.1996224671602249
18091983529428787,268,Instagram,DieGruenen,20240603114705,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
18022754987332778,268,Instagram,DieGruenen,20240603114223,39,… ja die CDU hinkt der Zeit hinterher …,"… yes, the CDU is lagging behind the times …",-0.5860002636909485,-0.6724551022052765
17991410345650694,268,Instagram,DieGruenen,20240603114009,35,#machenwaszählt Grün wählen! 💯💚💚💚🇪🇺,#dowhatcounts Vote Green! 💯💚💚💚🇪🇺,0.4482394158840179,0.7396863661706448
17866154811116267,268,Instagram,DieGruenen,20240603113559,256,"Ich finde den Begriff ""Klimakrise"" beschönigend. Es ist eine globale Klimakatastrophe, in der wir uns mitten drin befinden. Und die sollte auch so benannt werden, denn in den Köppen der Bevölkerung ist der Ernst der Lage größtenteils noch nicht angekommen!","I find the term ""climate crisis"" to be a euphemism. It is a global climate catastrophe that we are in the middle of. And it should be called that, because the seriousness of the situation has not yet sunk into the minds of most people!",-0.4405192658305168,-0.7522984612733126
18009999560214715,268,Instagram,DieGruenen,20240603113054,27,💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚,💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚,-0.0278149247169494,0.9280657977797092
18036940153937663,268,Instagram,DieGruenen,20240603113015,37,Yep. Klimaschutz jetzt #wählengehen 💚,Yep. Climate protection now #vote 💚,0.5508750826120377,0.8528180457651615
18020943323260818,268,Instagram,DieGruenen,20240603112423,247,"Und wie die Welt elt morgen untergeht... Achnee, schon früher. Frag mal die jeweils Betroffenen. Ob im Flutgebiet, ob die Bauern mit klatschnassen Feldern ... Das sind Schicksale und in der Masse ein Drama. Klimaschutz jetzt. Entschlossen Handeln.","And how the world might end tomorrow... Oh no, earlier. Just ask those affected. Whether in the flood area, whether the farmers with soaking wet fields... These are fates and, taken as a whole, a drama. Climate protection now. Act decisively.",-0.2700590565800667,-0.8531582467257977
18062289670502017,268,Instagram,DieGruenen,20240603112129,124,"Hätte euch gewählt, aber leider beim Tierschutz sehr inkonsequent mit vielen fehlenden Aspekten und nicht grundlegend genug.","I would have voted for you, but unfortunately you are very inconsistent when it comes to animal protection, with many aspects missing and not fundamental enough.",-0.585919976234436,-0.8932999144308269
18020849603225596,268,Instagram,DieGruenen,20240603111748,75,❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍❤️❤️❤️😍😍😍😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍🙌🙌🙌🙌🙌,❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍❤️❤️❤️😍😍 😍😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍🙌🙌🙌🙌,-0.0278149247169494,0.9638306519482284
18014001194170336,268,Instagram,DieGruenen,20240603110906,135,"Klimagerechte Wirtschaft schafft auch Arbeitsplätze, wenn sie nicht von den ewig gestrigen abgewürgt wird, wie z.B Altmaier von der CDU","A climate-friendly economy also creates jobs if it is not strangled by those who are stuck in the past, such as Altmaier of the CDU",-0.1919493377208709,0.0996445938944816
17980109252548442,268,Instagram,DieGruenen,20240603110819,109,"Schade, dass ihr hier Vergleiche zieht, um Werbung zu machen.  Bleibt bei euch! Es gibt genug Stimmungsmache.",It's a shame that you're making comparisons here to advertise. Stick to yourselves! There's enough propaganda going on.,-0.6511607021093369,-0.9320429912768304
18008195297582853,268,Instagram,DieGruenen,20240603110446,66,"Klimaschutz mag teuer sein, aber Nichtstun ist wird unbezahlbar !!","Climate protection may be expensive, but doing nothing is priceless!!",-0.5247277468442917,0.4745984524488449
17959584383773341,268,Instagram,DieGruenen,20240603110412,3,💚💚💚,💚💚💚,-0.0278149247169494,0.9408015981316566
18000880310345649,268,Instagram,DieGruenen,20240603110129,74,Und Manfred Weber will die Zeit zurückdrehen https://www.taz.de/!6012538 🤷,And Manfred Weber wants to turn back time https://www.taz.de/!6012538 🤷,-0.2442846447229385,-0.0985714308917522
18028988936024819,268,Instagram,DieGruenen,20240603105648,1,🔥,🔥,-0.0278149247169494,0.7795283198356628
18064308625559170,268,Instagram,DieGruenen,20240603105548,56,#KlimaschutzistDemokratieschutz #KlimakriseIstJetzt 💚💚💚💚,#ClimateProtectionIsDemocracyProtection #ClimateCrisisNow 💚💚💚💚,0.0161221325397491,0.6305936761200428
18257030320223731,268,Instagram,DieGruenen,20240603104750,9,❤️❤️❤️👏👏👏,❤️❤️❤️👏👏👏,-0.0278149247169494,0.966128253377974
18065645878551081,268,Instagram,DieGruenen,20240603104548,105,Die CDU vertritt ausschließlich die Interessen des Kapitals. Bis zur letzten Sekunde bevor alle absaufen.,The CDU represents exclusively the interests of capital. Until the last second before everyone goes under.,-0.4095276892185211,-0.4414631612598896
18004839644533479,268,Instagram,DieGruenen,20240603104015,245,"Mein, man muss die Spitzen von CDU und CSU nicht verstehen.
Sie wissen aber, das Klimaschutz für die Bevölkerung auf Priorität 4 steht. Trotz der zweiten massiven Überschwemmung in knapp einem halben Jahr.
Von CDU und CSU ist nichts zu erwarten…","My, you don't have to understand the leaders of the CDU and CSU.
But they know that climate protection is the fourth priority for the population. Despite the second massive flood in just under half a year.
Nothing can be expected from the CDU and CSU...",-0.5735258013010025,-0.3718444406986236
17997119795423873,268,Instagram,DieGruenen,20240603103837,223,"Ich habe die Union noch nie verstanden und verstehe sie immer weniger. 2018 wurde auf Drângen der Freien Wähler, der Hochwasserschutz gestrichen. Außerdem will er an Verbrennern festhalten. Kein Verständnis für die CDU/CSU.","I have never understood the Union and I understand it less and less. In 2018, at the insistence of the Free Voters, flood protection was abolished. He also wants to stick with combustion engines. No understanding for the CDU/CSU.",-0.5789322108030319,-0.914227640721947
18003447680572850,268,Instagram,DieGruenen,20240603103812,222,"Finde das Stimmung machen gegen andere Parteien schade, seid doch besser als das? Macht deren Fehler einfach nicht und lasst euch nicht auf das Niveau herunter, bei diesem Schuld hin-und hergeschiebe mitzumachen, bitte 🙏🏻💚","I think it's a shame that people are stirring up sentiment against other parties, aren't you better than that? Just don't make their mistakes and don't let yourselves sink to the level of taking part in this blame game, please 🙏🏻💚",-0.6710145473480225,-0.7866583708673716
17899945685918185,268,Instagram,DieGruenen,20240603103442,32,"Wer CDU wählt, wählt Stillstand.",Whoever votes for the CDU is voting for stagnation.,-0.467010349035263,-0.7684379834681749
18109039822378319,268,Instagram,DieGruenen,20240603103437,62,Die Welt geht nicht unter - Sag das mal den Menschen im Arthal,The world is not ending - tell that to the people in Arthal,0.0140543729066848,-0.2717453762888908
18027248302942147,268,Instagram,DieGruenen,20240603103328,5,🙏🏻👏👏👏,🙏🏻👏👏👏,-0.0278149247169494,0.9493565140292048
18323825404121026,268,Instagram,DieGruenen,20240603103002,435,"Söder und seine Kameraden sind komplett Inkompetent in allen wichtigen Gebieten die in Deutschland wichtig sind. Keine Antwort auf die Aufgaben der Zukunft. Keine Strategie für eine funktionierende Infrastruktur. Keine Lösung für die Wuchermieten, keine vernünftige Lösung für die Behandlung von Flüchtlingen, keine Perspektiven für die Deutsche Industrie. Absolut nichts kommt von der Union außer: ""Die Grünen sind an allem Schuld'. 🤦","Söder and his comrades are completely incompetent in all important areas that are important in Germany. No answer to the challenges of the future. No strategy for a functioning infrastructure. No solution for the excessive rents, no sensible solution for the treatment of refugees, no prospects for German industry. Absolutely nothing comes from the Union except: ""The Greens are to blame for everything."" 🤦",-0.4848610609769821,-0.9136525364592673
18027848938904434,268,Instagram,DieGruenen,20240603102622,6,🌻🏳️‍🌈🦄,🌻🏳️‍🌈🦄,-0.0278149247169494,0.8206926751881838
18032108545995554,268,Instagram,DieGruenen,20240603102459,7,👏🇪🇺🌻🫶💚👍,👏🇪🇺🌻🫶💚👍,-0.0278149247169494,0.957246579695493
17891374332032089,269,Instagram,DieGruenen,20240615120403,760,"Lisa, Danke für weiterhin keinen Vaterschaftsurlaub, danke für eine weiterhin Verfassungswidrige Regelung, dass uneheliche Väter automatisch aus dem Sorgerecht ausgeschlossen sind, danke, dass es weiterhin nach Jahrzehnten einen „Workaround“ - ein beschleunigtes Verfahren - gibt, mit welchem frische Familien sich vor den Gericht erst so richtig auseinander leben müssen.
Aber schön, dass du dabei etwas Zeit für Graffiti findest.
Kümmere dich um deinen Job. Unter anderem wegen deiner miserablen Arbeit und der daraus resultierenden Pseudo-Gleichberechtigung im Familienrecht, ging meine Stimme diesmal nicht an euch - und wird die auch nicht mehr, wenn sich grundlegend etwas dreht. Wir „entsorgten“ Väter sind viele - nur sind wir ein leiser schlag Mensch.","Lisa, thank you for still not allowing paternity leave, thank you for a continuing unconstitutional regulation that illegitimate fathers are automatically excluded from custody, thank you that after decades there is still a ""workaround"" - an accelerated procedure - with which new families have to really get along in court.
But it's nice that you find some time for graffiti.
Mind your job. Because of your miserable work and the resulting pseudo-equality in family law, among other things, my vote didn't go to you this time - and it won't go to you again if something fundamental changes. There are many of us ""discarded"" fathers - we're just a quiet breed of people.",-0.3948463201522827,-0.7747301310300827
17944818536811874,269,Instagram,DieGruenen,20240606155634,166,"Den Lieblingspunkt hätte ich ja ganz nach vorne gepackt - für alle, die früher weiterscrollen. Und wählen zu dürfen ist schließlich die wichtigste der 5 Botschaften.🙌",I would have put the favorite point right at the front - for everyone who scrolls on earlier. And being able to vote is ultimately the most important of the 5 messages.🙌,0.5533018186688423,0.8834831193089485
18080910340478325,269,Instagram,DieGruenen,20240604205905,38,"Jaaaa, aber bitte nicht die Grünen!!!!","Yeeeeees, but please not the Greens!!!!",-0.642448678612709,-0.2567135095596313
18050833147726084,269,Instagram,DieGruenen,20240604111730,5,💚💚💚💚💚,💚💚💚💚💚,-0.0278149247169494,0.9497774629853666
18046564492784996,269,Instagram,DieGruenen,20240604102019,95,Wählen gehen! In Deutschland ab 16. Wählen ist wie Zähneputzen: machst du’s nicht wird’s braun.,"Go vote! In Germany you have to be 16 or older. Voting is like brushing your teeth: if you don't do it, they'll turn brown.",-0.0630807280540466,-0.0313941687345504
18288034315204331,269,Instagram,DieGruenen,20240604033929,41,Am 09.06.2024 alle Stimmen für Grün! 🌻💚🇪🇺,"On June 9, 2024, all votes for Green! 🌻💚🇪🇺",0.1257985830307006,0.7671673414297402
18016665590352829,269,Instagram,DieGruenen,20240603235156,257,"Das steht für die Grünen an erster Stelle,  dass man mit 16 Jahren Alkohol trinken darf, echt jetzt , das müsst ihr auch noch betonen das man mit 16 Jahren eine abhängig machende Droge legal zu sich nehmen darf. Das zeigt euer Verständnis für unsere Jugend.","The Greens' top priority is that you can drink alcohol at 16. Seriously, you also have to stress that you can legally take an addictive drug at 16. That shows your understanding for our youth.",-0.4796143397688865,-0.6917856931686401
18012319388187758,269,Instagram,DieGruenen,20240603182755,4,👏👏👏👏,👏👏👏👏,-0.0278149247169494,0.8931899210438132
18056964148549529,269,Instagram,DieGruenen,20240603182130,2,🔥👏,🔥👏,-0.0278149247169494,0.9499812508001924
17933146886846497,269,Instagram,DieGruenen,20240603175203,3,💚💚💚,💚💚💚,-0.0278149247169494,0.9408015981316566
18053142805712717,269,Instagram,DieGruenen,20240603165254,358,"Puhhhh wählen mit 16, ich bin 20 und würde mich nichtmal als politisch vollkommen reif betiteln und wenn ich mir die Jugend so anschaue… die noch viel weniger. Wählen mit 21 hört sich bei einem so ernsten Thema wie Politik weitaus vernünftiger an. Aber ist klar das die Grünen wählen ab 16 wollen, jüngere Menschen lassen sich nunmal leichter manipulieren. 🫤","Phew, voting at 16, I'm 20 and wouldn't even call myself completely politically mature and when I look at young people... even less so. Voting at 21 sounds much more sensible when it comes to such a serious issue as politics. But it's clear that the Greens want people to vote from 16, younger people are easier to manipulate. 🫤",-0.3493588268756866,-0.3428346812725067
18020705075205998,269,Instagram,DieGruenen,20240603153311,13,Wählen gehen!,Vote!,-0.0074491053819656,0.3301540128886699
18080930728465603,269,Instagram,DieGruenen,20240603153223,3,💚💚💚,💚💚💚,-0.0278149247169494,0.9408015981316566
18002899847621448,269,Instagram,DieGruenen,20240603141727,1,🙌,🙌,-0.0278149247169494,0.9335348978638648
18012599807455661,269,Instagram,DieGruenen,20240603134528,159,#machenwaszählt #grün_rockt #seikühnwählgrün #GegenHassUndHetze #keinbockaufnazis #deinestimmezählt #gehwählen #gemeinsamstark #fürdemokratieundvielfalt 💚💚💚💚💯👍,#dowhatcounts #green_rocks #beboldvotegreen #AgainstHateAndIncitement #notinterestedinnazis #yourvotecounts #govote #strongtogether #fordemocracyanddiversity 💚💚💚💚💯👍,0.0669696033000946,0.1983730196952819
17931100643779556,270,Instagram,DieGruenen,20240608140930,77,Was ist mit den comunistischen bzw abgelehnten Parteien? Soll man die wählen?,What about the communist or rejected parties? Should we vote for them?,-0.3600959777832031,-0.2516428167000413
18255795601221150,270,Instagram,DieGruenen,20240607175410,413,"Moin Frau Bozkurt!

Sie sagen in einem ihrer Videos, dass sie Bildungsaufsteigerin sind. Was genau meinen Sie damit? Bis wohin hat das Ganze gereicht? Etwa für die Rhetorik, in einer inhaltlich völlig unpassenden Situation einen Zwischenruf zu tätigen, der auch noch innerhalb ihrer Partei für Gelächter sorgt? 
Da fehlen einem die Worte. Sie sollten sich schämen! 
Nicht nur Sie, auch alle, die es witzig fanden.","Hello Ms Bozkurt!

You say in one of your videos that you are an educational climber. What exactly do you mean by that? How far did it all go? Perhaps for the rhetoric of making an interjection in a completely inappropriate situation that even causes laughter within your party?

I am at a loss for words. You should be ashamed!

Not just you, but everyone who found it funny too.",-0.5153709053993225,-0.4609046056866646
18026916668509048,270,Instagram,DieGruenen,20240607113208,285,"Mit keiner Partei wird man zu 100% übereinstimmen,  wahrscheinlich findet man nicht mal einen einzigen Menschen, mit dem man sich in allem immer einig ist. Einfach die Partei nehmen, bei der man am meisten zustimmt und selbstverständlich nicht AfD wählen, dann ist schon viel geholfen👏","You won't agree 100% with any party, you probably won't even find a single person with whom you always agree on everything. Just choose the party you agree with the most and of course don't vote for the AfD, then you'll already be a big help👏",-0.2649464458227157,0.2250078618526458
18025899209152967,270,Instagram,DieGruenen,20240607110054,36,Am 09Juni Grün Wählen ja ne is klar😂,"Vote Green on June 9th, yeah right😂",-0.2540991604328155,0.3071229457855224
18230413453272550,270,Instagram,DieGruenen,20240606093305,109,zu 100 %? So wie du einerseits bin ich ich andererseits ist Demokratie die zu wählen die am ähnlichsten sind!,"100%? Like you on the one hand, I am me on the other hand, democracy is about choosing those who are most similar!",0.2378690540790558,0.1103138476610183
18001146965370158,270,Instagram,DieGruenen,20240606063222,9,@pene_me_,@pene_me_,0.2364617735147476,0.1102989949285984
18007829006280162,270,Instagram,DieGruenen,20240606055406,140,"Grünen zu wählen ist schon der größte Fehler, Deutschland hat schon das bittest Ergebnis bekommen, nie wieder Grünen, nie wieder ist jetzt!!","Voting for the Greens is the biggest mistake, Germany has already had the worst result, never again the Greens, never again is now!!",-0.6519459784030914,-0.9367480017244816
18041407810854771,270,Instagram,DieGruenen,20240605223600,11,Super 👏👏👏 💚,Great 👏👏👏 💚,0.6647981554269791,0.9774602586403488
18120840316365526,270,Instagram,DieGruenen,20240605215551,3,👍👍👍,👍👍👍,-0.0278149247169494,0.9058837285265326
18081415414475190,270,Instagram,DieGruenen,20240605201024,6,👏👏👏💚💚💚,👏👏👏💚💚💚,-0.0278149247169494,0.966291716787964
18050141212679151,270,Instagram,DieGruenen,20240605181038,15,@cynthia_mler 😘,@cynthia_mler 😘,0.5134600549936295,0.4016657583415508
17964914120750987,270,Instagram,DieGruenen,20240605173540,957,"Die einzige schlechte Idee sind solche Kindergarten Videos. Als ob bis auf ihr, alle Menschen blöde sind. Ja, wir wählen was wir für richtig halten. Und die Grünen hält inzwischen fast niemand mehr richtig. Ihr wollt uns permanent erklären was Demokratie ist. Und was ist das Problem wenn Rechte Parteien Zulauf bekommen. Genau das ist Demokratie. Denn nicht die Politiker machen die Demokratie, sondern die Bürger machen die Demokratie. Und wenn immer mehr Menschen Rechte Parteien wählen, dann hat das auch ein Grund. Und der Grund ist nicht eure Lügen die ihr über sie erzählt, sondern weil die Menschen erkannt haben, daß Linke aktuell viel zu weit gegangen sind. Und bitte, tut uns ein Gefallen. Macht wieder vernünftig Videos und tut nicht so mit euren Kinder Videos ungebildete Kinder zu beeinflussen. Denn DAS hat 0 mit Demokratie zu tun. Lerne erstmal was Demokratie ist und wofür sie ist. Dann können wir uns gerne weiter über Politik unterhalten.","The only bad idea is kindergarten videos like this. As if everyone except you is stupid. Yes, we vote for what we think is right. And almost nobody thinks the Greens are right anymore. You constantly want to explain to us what democracy is. And what's the problem when right-wing parties gain support? That's exactly what democracy is. Because it's not the politicians who make democracy, it's the citizens who make democracy. And if more and more people are voting for right-wing parties, there's a reason for that. And the reason isn't the lies you tell about them, but because people have realized that the left have gone way too far. And please, do us a favor. Make sensible videos again and don't try to influence uneducated children with your children's videos. Because THAT has zero to do with democracy. First learn what democracy is and what it's for. Then we can talk about politics more.",-0.5719953328371048,-0.7959711290895939
18021338519211518,270,Instagram,DieGruenen,20240605164359,2,🙌👍,🙌👍,-0.0278149247169494,0.9477131003513932
17968121747738729,270,Instagram,DieGruenen,20240605121841,6,❤️❤️❤️,❤️❤️❤️,-0.0278149247169494,0.936843749601394
18054238378617654,270,Instagram,DieGruenen,20240605084307,3,💚💚💚,💚💚💚,-0.0278149247169494,0.9408015981316566
17984082788672325,270,Instagram,DieGruenen,20240605080008,69,"Wenn du für Waffenlieferungen in Kriegsgebiete bist, dann wähle grün!","If you are in favor of supplying weapons to war zones, then vote green!",-0.2278986200690269,-0.8460249807685614
18307314625152138,270,Instagram,DieGruenen,20240605075744,34,Wer Grün wählt ist gegen Europa👏👏👏,Whoever votes Green is against Europe👏👏👏,-0.3907595127820968,-0.7177946828305721
17889649797025840,270,Instagram,DieGruenen,20240605074803,39,„RechtsextremeInnen!“ ernsthaft? 🫣😂🫣😂🫣😂,“Right-wing extremists!” seriously? 🫣😂🫣😂🫣😂,-0.6628798171877861,-0.7490173801779747
18237086221269147,270,Instagram,DieGruenen,20240605072259,49,💚💚💚💚💚💚💚💚💚💚💚💚💚✊️✊️✊️✊️✊️✊️✊️✊️✊️🇪🇺🇪🇺🇪🇺🇪🇺🇪🇺🌻🌻🌻🌻🍀🍀🍀🍀,💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚✊️✊️✊️✊️✊️✊️✊️✊️🇪🇺🇪🇺🇪🇺🇪🇺🌻🌻🌻🌻🍀🍀🍀🍀,-0.0278149247169494,0.9219171227887272
17898637340930705,270,Instagram,DieGruenen,20240605050927,21,@aleksa_kes schau mal,@aleksa_kes look,0.5700688362121582,0.1138082146644592
17851033884182235,270,Instagram,DieGruenen,20240605044514,26,Nicht wählen = grün wählen,Don't vote = vote green,-0.0493891388177871,-0.1878631152212619
17866029693117686,270,Instagram,DieGruenen,20240604192601,1,💚,💚,-0.0278149247169494,0.8440767861902714
17884247913062583,270,Instagram,DieGruenen,20240604185800,31,Hahahahaha das ich nicht lache!,Hahahahaha I'm not laughing!,0.178424596786499,-0.1928801834583282
18025365572134814,270,Instagram,DieGruenen,20240604183229,225,"Macjs ganz einfach.  Geht es dir besser als vor der letzten Wahl, wähle eine Regierungspartei.  Geht es dir schlechter wähle eine andere Partei. Am besten eine Partei die auch nicht mit einer Regierungspartei koalieren würde.","It's very simple. If you're better off than before the last election, vote for a government party. If you're worse off, vote for another party. Preferably a party that wouldn't form a coalition with a government party.",-0.1289891749620437,-0.3751516491174698
18029404772313819,270,Instagram,DieGruenen,20240604173726,3,💚💚💚,💚💚💚,-0.0278149247169494,0.9408015981316566
18020762582055393,270,Instagram,DieGruenen,20240604163117,31,"Wählen gehen - ja, Grün - nein!","Vote - yes, Green - no!",-0.4166794791817665,0.1489792242646217
18026513549508978,270,Instagram,DieGruenen,20240604143903,27,Ich habe kein Bock auf Grün,I don't feel like green,-0.5884993448853493,-0.6954794991761446
18050394766725301,270,Instagram,DieGruenen,20240604131556,17,Ich wähle links 👍,I vote left 👍,-0.4045889973640442,0.4998109778389334
18035667220943693,270,Instagram,DieGruenen,20240604131122,12,👍 💯 💚 💚 💚 🇪🇺,👍 💯 💚 💚 💚 🇪🇺,0.0738771557807922,0.9633307529147714
18016434419116956,270,Instagram,DieGruenen,20240604125816,27,Yes! Vote Vote Vote! 🙌💚💚💚💚🔥,Yes! Vote Vote Vote! 🙌💚💚💚💚🔥,0.5545987784862518,0.95629617664963
18050550589679220,270,Instagram,DieGruenen,20240604124910,4,So!!,So!!,-0.041474163532257,0.7379715107381344
18052561465652850,270,Instagram,DieGruenen,20240604124032,93,Oh Mann... die Wahlkampf Videos sind dieses Mal so schlecht... egal von welcher Psrtei... 😢😢😢,Oh man... the election campaign videos are so bad this time... no matter which party... 😢😢😢,-0.634627029299736,-0.9421166200190784
18237412453271342,270,Instagram,DieGruenen,20240604123349,7,💪💚💚💚👍🇪🇺,💪💚💚💚👍🇪🇺,-0.0278149247169494,0.951885445509106
18038695978910465,270,Instagram,DieGruenen,20240604121449,1,🔥,🔥,-0.0278149247169494,0.7795283198356628
18000685247341167,270,Instagram,DieGruenen,20240604121237,1,💚,💚,-0.0278149247169494,0.8440767861902714
17897743670934467,270,Instagram,DieGruenen,20240604120904,46,Ich habe bereits gewählt.  Natürlich GRÜN. 💚💚💚,"I have already voted. GREEN, of course. 💚💚💚",0.446939468383789,0.9078864632174372
18005884277316329,270,Instagram,DieGruenen,20240604114408,54,Wählt die Linke anstatt Abschieben mit Bauchschmerzen.,Vote for the Left instead of deporting people with a stomach ache.,-0.4076598733663559,-0.712100250646472
18313110835144177,270,Instagram,DieGruenen,20240604113542,108,Nö Danke! Keine Studierten ohne Bildungsweg oder Lebenserfahrung Regieren zu lassen ist auch ziemlich Fatal.,No thanks! Not allowing people with no education or life experience to govern is also pretty fatal.,-0.7068297415971756,-0.9251996953971684
18052474918639014,270,Instagram,DieGruenen,20240604113235,130,"Hab schon drauf gewartet, welche Partei diesen Effekt nachmachen wird 😂😂😂 👍 Und ja, wählen ist, gerade jetzt, SEHR WICHTIG! #noafd","I've been waiting to see which party will replicate this effect 😂😂😂 👍 And yes, voting is VERY IMPORTANT, especially now! #noafd",0.585062101483345,0.8605610113590956
18326910265131580,270,Instagram,DieGruenen,20240604113142,29,Bin gern linksgrünversifft ❤️,I like being left-wing and green ❤️,-0.167875051498413,0.9600808219984174
17919291020926459,270,Instagram,DieGruenen,20240604112115,90,Wie war das „keine Waffenlieferung in Kriegsgebiete“ haha das ich ich lache Niewieder Grün,What was that “no arms deliveries to war zones” haha ​​that makes me laugh Never again Green,-0.3768432140350342,-0.6784324906766415
18398757484078466,270,Instagram,DieGruenen,20240604111213,100,Merkwürdig dass ihr in eurer Werbung frei entscheiden lässt anstatt sofort auf Grüne zu hinzuweisen.,Strange that you let people decide freely in your advertising instead of immediately pointing out the Greens.,-0.6450490951538086,-0.6786807291209698
18121846927364684,270,Instagram,DieGruenen,20240604110635,56,Und die Grünen bestimmen was richtig und was falsch ist?,And the Greens decide what is right and what is wrong?,-0.5068575665354729,-0.4290688429027796
18029845523029221,270,Instagram,DieGruenen,20240604105915,4,🙌🙌🔥🔥,🙌🙌🔥🔥,-0.0278149247169494,0.946892115753144
18433772854046396,270,Instagram,DieGruenen,20240604103214,4,👏👏👏😘,👏👏👏😘,-0.0278149247169494,0.9623068813234568
17961713579762091,270,Instagram,DieGruenen,20240604103101,53,(Habe schon gewählt 💚) Hoffe dem Mann geht's gut 🫣...,(I've already voted 💚) Hope the man is well 🫣...,0.5744245499372482,0.9089685850776732
18037219282760501,270,Instagram,DieGruenen,20240604102055,69,Wichtig ist auch: ungültig Wählen ist fürs Ergebnis wie nicht wählen!,It is also important to note that voting invalidly is as good for the outcome as not voting!,-0.2132193371653556,-0.0367462486028671
17998501388402197,270,Instagram,DieGruenen,20240604101434,58,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️❤️,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️,-0.0278149247169494,0.9659554134123028
18282744571203786,270,Instagram,DieGruenen,20240604100739,1,💚,💚,-0.0278149247169494,0.8440767861902714
17887168332047401,270,Instagram,DieGruenen,20240604100002,20,#briefwahl #erledigt,#postalvote #done,-0.3420320749282837,0.0099197924137115
17933711780762567,270,Instagram,DieGruenen,20240604095534,6,👏💚👏💚👏💚,👏💚👏💚👏💚,-0.0278149247169494,0.9637865754775704
18265988527209278,270,Instagram,DieGruenen,20240604095523,4,👏👏👏👏,👏👏👏👏,-0.0278149247169494,0.8931899210438132
18027862141920698,270,Instagram,DieGruenen,20240604094735,68,Was ist das größere Übel? Linksextreme Grüne oder Rechtsextreme AfD!,Which is the greater evil? The left-wing extremist Greens or the right-wing extremist AfD!,-0.5996300093829632,-0.864672458730638
17948280740801308,270,Instagram,DieGruenen,20240604094653,95,Wählen gehen! In Deutschland ab 16. Wählen ist wie Zähneputzen: machst du’s nicht wird’s braun.,"Go vote! In Germany you have to be 16 or older. Voting is like brushing your teeth: if you don't do it, they'll turn brown.",-0.0630807280540466,-0.0313941687345504
18210740590304369,270,Instagram,DieGruenen,20240604094549,98,Wird eigentlich noch was wegen Sylt unternommen? Könnte man die Insel nicht an Dänemark verkaufen?,Is anything actually being done about Sylt? Couldn't the island be sold to Denmark?,-0.3174713551998138,-0.4939539302140474
18027030722123743,270,Instagram,DieGruenen,20240604093001,15,Sehr gutes Reel,Very good reel,0.3962531834840774,0.9271678365767002
18041762206859228,270,Instagram,DieGruenen,20240604092954,2,🔥🙌,🔥🙌,-0.0278149247169494,0.9566334262490273
18340497916112853,270,Instagram,DieGruenen,20240604092817,3,💚💚💚,💚💚💚,-0.0278149247169494,0.9408015981316566
